# MaNGA_plate MaNGA_IFU NSAID ra dec redshift ba phi Mstar rabsmag plate MJD fiberID index imc aimc smoothness_score logHI WF50 WP20 galID FHI Total_Ha_flux
8241 12703 487448 126.671767765 17.8386878658 0.0289398 0.327553 10.4814 12963500000.0 -20.0541 2273 53709 177 2177744 2.0 18.62 0.7220083550992713 10.319999694824219 437.11437322009004 96.31333647222323 8241-12703 5.489999771118164 nan
8241 1902 486990 125.272797636 17.8198178758 0.0382788 0.68778 96.5471 1855410000.0 -18.8105 2271 53726 493 2131651 2.0 177.7 0.8619084712698591 9.6899995803833 247.96148424840786 304.4416001049896 8241-1902 0.7400000095367432 nan
8241 6101 487909 127.048525638 17.37465808 0.0208729 0.788419 79.5443 500753000.0 -17.9899 2274 53726 527 2206935 2.0 151.54 0.7596117664409845 9.520000457763672 147.93414364927963 71.52859692932202 8241-6101 1.6399999856948853 nan
8241 12701 486852 125.697648008 17.3308856479 0.0213147 0.751669 65.1195 2149540000.0 -18.5217 2271 53726 144 2209853 2.0 34.37 0.8382109967299233 9.550000190734863 266.85243929764107 388.14900261475066 8241-12701 1.6699999570846558 nan
8241 6102 486835 126.059633434 17.3319505175 0.0372518 0.897997 152.837 15411000000.0 -20.8877 2271 53726 102 2130276 2.0 63.2 0.46107344193892047 9.619999885559082 270.4535759647301 593.179691821803 8241-6102 0.6600000262260437 nan
9509 6103 647226 123.064470015 26.2025710932 0.0250748 0.891332 165.047 7186940000.0 -19.6669 1266 52709 326 1095494 2.0 48.56 0.5260902586437407 9.710000038146973 377.19105766691524 697.0314282031884 9509-6103 1.7699999809265137 nan
9509 12704 243663 123.927344598 25.9653756651 0.0393159 0.854851 74.756 2932160000.0 -19.1289 1266 52709 153 1088623 2.0 39.57 1.1817775117091522 9.880000114440918 246.68823137647195 217.77945426204164 9509-12704 1.090000033378601 nan
9509 12702 243672 123.702325819 25.9219363887 0.020947 0.338073 38.1012 728524000.0 -17.8113 1266 52709 168 1094888 2.0 84.26 0.71822284334269 9.5600004196167 214.63790344271703 108.3815155997878 9509-12702 1.7799999713897705 nan
9509 3702 230987 122.439749732 25.8803086487 0.0251066 0.662919 14.5597 1529980000.0 -19.2869 1205 52670 581 1091503 2.0 169.21 0.7158204624635288 9.75 114.86712907567464 566.3216596289076 9509-3702 1.9500000476837158 nan
9509 1901 231001 122.38422516 26.2834157119 0.0254242 0.795606 163.33 3293860000.0 -19.197 1205 52670 614 1035016 2.0 52.17 0.5858095522280092 9.680000305175781 462.18775568164654 278.96332396499383 9509-1901 1.6299999952316284 nan
9509 6104 243774 123.87203821 26.1509812019 0.0210896 0.666579 81.14 3842700000.0 -19.3168 1266 52709 443 1094897 2.0 57.22 0.4017015364726735 9.510000228881836 355.4974145200856 295.1299290355428 9509-6104 1.5700000524520874 nan
9509 6101 243752 123.45754 26.2547 0.0267338 0.351108 113.035 1027350000.0 -17.745 1266 52709 380 1090085 2.0 67.0 0.6856150261486453 9.449999809265137 203.98682792334927 196.51087087903804 9509-6101 0.8700000047683716 nan
9509 12701 315981 123.265370207 24.5669929863 0.0204859 0.329452 16.4998 2192990000.0 -18.1432 1585 52962 351 1144357 2.0 36.82 0.6526606304215467 9.920000076293945 344.2168249604952 300.7925485808635 9509-12701 4.320000171661377 nan
9500 6104 408194 132.179007967 26.0234830828 0.0217228 0.762328 127.989 1759630000.0 -18.1807 1932 53350 135 1813770 2.0 82.98 0.41277710968395376 9.510000228881836 312.11812433775486 509.8959457002926 9500-6104 1.4900000095367432 nan
9500 3702 408235 131.923582577 25.8882151666 0.02159 0.939835 33.2923 691593000.0 -17.4938 1932 53350 204 1813759 2.0 108.73 1.2623510116185896 9.9399995803833 901.563582260781 187.33788722301944 9500-3702 3.9100000858306885 nan
9500 12702 647928 132.598326905 25.9540819815 0.0276496 0.654718 45.2389 17829700000.0 -20.3758 1933 53381 353 1848212 2.0 24.82 0.6597151039604233 9.850000381469727 490.82304421664315 337.3581570761294 9500-12702 2.0399999618530273 nan
9500 12704 647893 131.982539536 25.8316711264 0.0188408 0.588969 138.509 14630700000.0 -20.101 1932 53350 201 1813761 1.0 1.0 0.8329988131557938 9.40999984741211 468.9690790456654 191.79474208991593 9500-12704 1.6299999952316284 nan
9507 3703 407589 129.265423395 26.6719829568 0.0400528 0.89211 84.3649 2717430000.0 -18.5254 1930 53347 328 1151374 2.0 37.21 0.8285288010200444 9.630000114440918 152.71626843195438 396.1769862220266 9507-3703 0.6000000238418579 nan
8934 12703 426997 196.784236491 28.633303933 0.0392838 0.594805 94.2024 3030400000.0 -19.0875 2009 53904 248 1977771 2.0 57.1 0.609592190036526 9.949999809265137 318.45944375630523 82.10282534342244 8934-12703 1.2799999713897705 nan
8934 12701 427017 196.162791848 28.6289038434 0.056776 0.793599 18.5164 19782300000.0 -20.9985 2009 53904 285 1967550 2.0 44.42 0.5425489000123868 10.199999809265137 200.51240938923675 415.81671783177785 8934-12701 1.0800000429153442 nan
8554 6101 443492 182.8527405 34.979394155 0.0347538 0.673827 85.6413 3820250000.0 -19.6365 2105 53472 201 1897825 2.0 96.04 0.6605864899067939 9.619999885559082 166.46610687937627 112.33078756901 8554-6101 0.7599999904632568 nan
8139 12705 646827 116.43123 32.10292 0.027149 0.740214 2.95258 10991200000.0 -19.9818 755 52235 470 470116 2.0 30.61 0.6924964969624203 9.6899995803833 388.17834735317297 279.60739196320503 8139-12705 1.4700000286102295 nan
8139 9101 128353 114.500662552 31.2492796696 0.0191816 0.797726 126.911 1077040000.0 -18.4043 755 52235 316 473174 2.0 89.92 0.9229062148948121 9.510000228881836 238.7980141820523 613.5782308844399 8139-9101 2.009999990463257 nan
8139 6101 128357 115.005960084 32.194585629 0.027711 0.677026 31.1597 14349200000.0 -20.0547 755 52235 325 435554 2.0 24.24 0.5053082456683168 9.890000343322754 532.6382954711246 408.99011973675636 8139-6101 2.240000009536743 nan
8139 12702 75406 113.500571523 32.2157646935 0.0269168 0.607358 21.5837 3659320000.0 -19.4164 541 51959 269 371823 2.0 136.65 0.8592947530005263 9.670000076293945 177.4861332983524 392.7352736814607 8139-12702 1.4500000476837158 nan
8139 12704 646789 115.042928938 32.2064392751 0.0135385 0.33266 157.406 531874000.0 -17.6872 541 51959 26 468091 2.0 81.07 0.8246644073587046 9.279999732971191 195.11226172559608 256.61503987822965 8139-12704 2.3499999046325684 nan
9027 9102 342689 245.258780459 31.7556833502 0.0210877 0.732248 107.279 1038460000.0 -18.3699 1684 53239 265 1957252 2.0 76.28 0.7428444453648159 9.15999984741211 218.78365448551736 262.8340547175007 9027-9102 0.75 nan
9027 3703 342639 246.054052035 31.8758578693 0.0208141 0.748667 29.6138 2442640000.0 -18.7085 1684 53239 115 1408450 2.0 56.77 0.5771660597941837 9.390000343322754 291.1246599525009 263.97313726263036 9027-3703 1.2799999713897705 nan
9027 12701 288061 243.935921424 31.9639551562 0.0315467 0.764239 75.1486 31690300000.0 -21.3994 1420 53146 406 1414045 2.0 46.54 0.2717478671340293 10.100000381469727 600.0622048199094 74.42631997766318 9027-12701 2.869999885559082 nan
9027 12702 288090 243.983677316 31.4067703397 0.0225634 0.504287 83.4255 5976640000.0 -19.6979 1420 53146 464 1413144 2.0 56.5 0.5086794754885269 9.800000190734863 326.56422256597943 213.0773650785114 9027-12702 2.859999895095825 nan
9027 9101 288096 243.907395061 31.321300172 0.0221977 0.37086 12.6847 5431750000.0 -19.062 1420 53146 480 1403706 2.0 30.93 0.7488003697450863 9.890000343322754 327.3432442937033 122.75371661013874 9027-9101 3.5999999046325684 nan
9027 12705 686643 244.38849 31.57767 0.0223288 0.789353 148.483 1428170000.0 -18.7425 0 0 0 -1 -1.0 -1.0 1.3151714129136916 9.529999732971191 45.60709175273313 187.3148411272968 9027-12705 1.5499999523162842 nan
9027 12703 288140 245.402779754 30.8695636274 0.0460632 0.953689 152.017 6964260000.0 -20.0893 1420 53146 549 1414076 2.0 95.42 1.3716598105641593 9.90999984741211 535.2492666776243 661.5813917319704 9027-12703 0.8700000047683716 nan
9045 12704 333568 227.901418339 31.7131450775 0.0469611 0.528753 108.495 12615500000.0 -20.2479 1649 53149 340 1323135 2.0 33.04 0.7895815754224886 9.970000267028809 226.20816060338367 94.25340025140986 9045-12704 0.9599999785423279 nan
9045 12702 683939 226.40417 31.16382 0.0334171 0.582747 70.0444 8803070000.0 -20.544 1648 53171 124 1437343 2.0 48.51 0.11748825371598398 10.09000015258789 343.31969641418834 323.6311116735897 9045-12702 2.490000009536743 nan
9045 3702 395374 225.781237535 31.2039199896 0.0333513 0.70429 168.862 1983360000.0 -19.391 1844 54138 527 1311421 2.0 88.27 0.422050446617097 9.399999618530273 343.70438491669836 477.52371510967515 9045-3702 1.7000000476837158 nan
8332 1902 612193 209.270729549 41.8462774355 0.00814191 0.699364 117.154 22310100000.0 -20.6339 6631 56364 49 -1 -1.0 -1.0 0.7090947136807082 9.720000267028809 418.31890232158446 449.09821954925957 8332-1902 20.979999542236328 nan
8332 12705 266057 209.251980577 43.3620339874 0.0329332 0.806415 143.579 38835700000.0 -21.1565 1346 52822 420 1251684 1.0 1.0 0.6105394563143415 9.819999694824219 580.0287268190455 700.092982224737 8332-12705 1.3200000524520874 nan
8332 9101 265681 207.557469772 42.7462672628 0.0284426 0.920527 97.6636 10461900000.0 -20.0831 1345 52814 61 1247227 2.0 40.76 0.5438394501641728 8.510000228881836 470.9749522477161 488.8924776049662 8332-9101 0.09000000357627869 nan
8332 12701 265720 206.709891359 42.6512883268 0.0283067 0.660617 25.1325 6064810000.0 -19.7838 1345 52814 180 1245040 2.0 78.91 0.585853798444881 10.130000114440918 275.73415393478757 329.01611604779004 8332-12701 3.759999990463257 nan
8332 9102 266088 210.240944984 42.8556424101 0.0323317 0.384513 168.965 13058000000.0 -19.9545 1346 52822 505 1237432 2.0 21.18 0.7462795054545256 9.729999542236328 345.5673653361509 349.90049844381423 8332-9102 1.1200000047683716 nan
8332 3704 265973 209.639791989 41.724180851 0.0427671 0.529183 57.59 6062080000.0 -19.1201 1346 52822 217 1229888 1.0 2.0 0.8489236637037627 9.869999885559082 420.738658218086 471.4158635496762 8332-3704 0.8700000047683716 nan
8335 3702 266892 216.966906508 40.6301436817 0.0182761 0.508802 16.4716 1041390000.0 -17.1734 1349 52797 326 1235022 2.0 22.88 0.8148844649152058 9.050000190734863 484.386058104304 487.8708498892271 8335-3702 0.75 nan
8335 12705 266482 216.75986 39.95721 0.0253001 0.896339 94.6757 16518900000.0 -20.6701 1349 52797 316 1245308 2.0 37.17 0.5683090979949582 9.739999771118164 530.0321055161136 604.4621458651848 8335-12705 1.9199999570846558 nan
8335 12703 266891 216.876772621 40.9637170801 0.0183016 0.563535 88.6384 2009500000.0 -18.6924 1349 52797 324 1249694 2.0 29.09 1.112255513076241 9.529999732971191 354.68196419943365 366.7871506908819 8335-12703 2.2699999809265137 nan
8335 6102 266913 216.904792332 40.4073058026 0.019232 0.717113 74.4041 2018080000.0 -18.5623 1349 52797 382 1247447 2.0 60.43 0.5972142365987828 9.380000114440918 319.9623883678538 334.31047753233156 8335-6102 1.4600000381469727 nan
8335 9102 266973 218.191573728 40.7166453308 0.0174864 0.716377 17.2912 966919000.0 -18.1881 1349 52797 540 1237592 2.0 79.47 0.6630910500622091 9.539999961853027 263.71859705206043 283.7841424799346 8335-9102 2.5299999713897705 nan
8335 12702 266561 215.487486083 40.1958015241 0.0188389 0.956245 148.256 1324870000.0 -18.0978 1348 53084 163 1230047 2.0 54.46 1.377938753730106 9.079999923706055 170.90097398024955 208.49918825590447 8335-12702 0.7699999809265137 nan
8335 12704 631642 215.718400019 40.6225967971 0.0181859 0.80163 34.7162 1277940000.0 -17.5041 0 0 0 -1 -1.0 -1.0 1.4106470818206749 8.479999542236328 100.36457531598279 127.12846206691154 8335-12704 0.20000000298023224 nan
8335 6101 266586 215.229240711 40.1210273909 0.0175421 0.874681 18.019 6501880000.0 -19.3824 1348 53084 217 1243102 1.0 2.0 1.5471741883020438 8.859999656677246 346.6068428407603 367.23820253366273 8335-6101 0.5199999809265137 nan
8335 3701 266866 217.60067303 40.010457027 0.0247809 0.622991 4.25845 1704290000.0 -18.543 1349 52797 234 1232587 2.0 52.06 0.6222534561634661 8.9399995803833 193.03809923190124 212.21406935427552 8335-3701 0.3199999928474426 nan
9028 12704 686575 243.615790912 29.9738333089 0.0339225 0.77431 45.76 19306600000.0 -20.5799 5009 55707 992 -1 -1.0 -1.0 0.20198188944065826 9.869999885559082 485.1404280889747 1253.147750731456 9028-12704 1.4700000286102295 nan
9028 9102 595311 243.046924778 29.5741100762 0.0536403 0.765476 156.669 66764800000.0 -21.6875 5009 55707 112 -1 -1.0 -1.0 0.3820704142252604 10.0600004196167 354.3319314281455 282.8439101750986 9028-9102 0.8999999761581421 nan
9028 9101 314035 243.025586046 28.4988658036 0.0531755 0.89027 70.4129 31859200000.0 -21.5128 1577 53495 539 1392627 2.0 35.66 0.6362313607042667 10.15999984741211 500.62235225939054 340.33537105353304 9028-9101 1.1699999570846558 nan
8932 9102 483471 196.651709133 27.8729460666 0.0209379 0.527205 133.783 5193080000.0 -19.311 2242 54153 522 2229595 2.0 29.52 0.7638697973234269 9.359999656677246 354.2267784707738 342.4584469601169 8932-9102 1.1100000143051147 nan
8932 3701 482412 194.65534007 27.1765554975 0.0255681 0.750386 16.7852 3324920000.0 -19.504 2240 53823 65 2226171 2.0 96.16 0.5232190364946367 9.380000114440918 269.28900204268916 305.59763153159105 8932-3701 0.800000011920929 nan
8932 12701 482486 194.119122354 27.2912463845 0.025071 0.780221 65.0211 6241810000.0 -19.7233 2240 53823 170 2226139 2.0 48.05 0.5676048642113095 9.239999771118164 143.88398352282783 145.48269445085927 8932-12701 0.6800000071525574 nan
8555 12705 142870 246.578190983 43.4074643202 0.0315232 0.692219 114.692 20633900000.0 -20.5112 815 52374 560 567358 2.0 23.19 0.5766426535213695 9.199999809265137 -1384.25563967867 547.3283059790537 8555-12705 0.3499999940395355 nan
8555 3703 99318 247.296154275 43.9210705057 0.0470599 0.619326 78.253 15415700000.0 -20.1628 626 52057 174 207962 2.0 0.0 0.9645679780166515 10.079999923706055 601.1713100065494 668.6757155793189 8555-3703 1.1699999570846558 nan
8555 3701 142880 246.760690284 43.4760996734 0.0462348 0.853938 15.1099 39941100000.0 -21.2819 815 52374 586 538469 1.0 1.0 1.0915745548316238 9.760000228881836 449.67592093356336 645.6885018533218 8555-3701 0.5899999737739563 nan
8935 12704 426975 196.973161414 28.3831807063 0.0214205 0.315209 20.1437 2554090000.0 -18.2337 2009 53904 207 1977193 2.0 28.07 0.7469060715357982 9.15999984741211 293.9867757904669 173.86314697285675 8935-12704 0.6800000071525574 nan
8935 3704 482864 194.550114516 27.1276553154 0.0387747 0.64395 126.74 3596390000.0 -18.6524 2241 54169 144 2242050 1.0 2.0 2.532691429891178 9.90999984741211 436.5627429599037 176.45500089696705 8935-3704 1.190000057220459 nan
8552 12705 340844 228.30396347 44.055399 0.0172298 0.54573 93.2058 1723880000.0 -18.3054 1677 53148 485 1410082 2.0 57.66 0.7920171193342266 9.170000076293945 232.7077059761704 231.51433312501055 8552-12705 1.1200000047683716 nan
8552 1902 340758 226.962271931 43.5227049063 0.0392958 0.866303 33.8526 6037870000.0 -19.1623 1677 53148 227 1372257 1.0 2.0 1.826839634306363 9.649999618530273 -1999.9244043980614 478.4603930441808 8552-1902 0.6299999952316284 nan
8552 3701 340753 227.069591907 42.9163757462 0.0182858 0.826405 148.023 656980000.0 -17.4366 1677 53148 209 1369878 1.0 2.0 1.3510485277377802 9.239999771118164 474.180959994735 626.913404037983 8552-3701 1.159999966621399 nan
8552 12702 340841 227.928403387 43.9704402481 0.0275776 0.282915 86.2328 1073160000.0 -19.0061 1677 53148 477 1376708 2.0 141.21 0.5826001178028882 9.670000076293945 193.9227153932236 228.32835844686002 8552-12702 1.3700000047683716 nan
8552 12701 340524 226.431661417 44.4049023746 0.0283402 0.381271 174.0 18881700000.0 -20.3572 1676 53147 37 1408843 2.0 17.61 1.025179556396583 9.970000267028809 500.8311216509124 559.243390698751 8552-12701 2.569999933242798 nan
8552 6102 340751 227.127740234 42.8666919225 0.0403047 0.512243 69.9625 2920070000.0 -19.0054 1677 53148 204 1369883 2.0 63.64 0.5500233418232686 9.550000190734863 197.94128008220608 215.40668714828308 8552-6102 0.47999998927116394 nan
8552 3704 341062 229.016509168 43.160143213 0.0182579 0.786347 79.6558 2623670000.0 -19.0244 1678 53433 324 1408883 2.0 75.92 0.5850398409193841 10.010000228881836 555.2092715798605 597.2951055771676 8552-3704 7.019999980926514 nan
8552 3702 340771 226.135574018 43.8776584965 0.0388146 0.956824 18.7763 1235740000.0 -18.6935 1677 53148 278 1372244 2.0 39.47 0.9693505491785602 9.489999771118164 309.631704678315 361.2369887913675 8552-3702 0.4399999976158142 nan
9044 6101 334455 230.686983636 29.7696005075 0.0229164 0.832627 99.2697 7888640000.0 -19.8646 1651 53442 261 1438795 2.0 57.64 0.37445618522185575 9.850000381469727 417.09236428054265 334.0350103545471 9044-6101 3.0399999618530273 nan
9088 1901 313897 242.855211093 27.2935458581 0.0259349 0.430695 139.314 3067740000.0 -18.6246 1577 53495 214 1434515 2.0 39.23 0.6855408628087983 9.40999984741211 196.12241736436167 197.2304536206575 9088-1901 0.8799999952316284 nan
9088 6102 281206 242.751057523 26.642849101 0.0311977 0.391187 44.4704 15076300000.0 -20.0566 1393 52824 543 1390587 2.0 19.17 0.8582706881083191 9.859999656677246 500.9175079839428 194.49942283975219 9088-6102 1.7000000476837158 nan
9088 6101 313158 243.609781443 25.096398041 0.048095 0.949483 36.6585 8328530000.0 -20.0297 1575 53493 234 1386930 2.0 41.77 0.9191805122500935 10.050000190734863 471.61022597161013 701.0422277956367 9088-6101 1.1100000143051147 nan
9088 9101 280517 241.256482028 26.1208811998 0.0263001 0.462014 41.3743 3231490000.0 -19.0058 1392 52822 42 1385259 2.0 32.0 0.8478027188838436 10.079999923706055 305.5681171062784 323.6090391494535 9088-9101 3.9800000190734863 nan
9876 12705 483318 196.061751441 26.1161917315 0.0248512 0.75278 100.635 2565150000.0 -18.5549 2242 54153 257 2240651 2.0 138.42 0.8597587047390653 9.399999618530273 281.0387614376503 416.2411926157631 9876-12705 0.8700000047683716 nan
9876 3702 482870 194.57766144 27.3108172554 0.0247218 0.62533 140.551 1969380000.0 -18.4757 2241 54169 154 2226162 2.0 100.31 0.5993704437450239 9.289999961853027 324.2091631891746 392.126497770306 9876-3702 0.7699999809265137 nan
8154 12703 40006 45.6984025268 0.964835657488 0.0396589 0.479848 171.466 1666230000.0 -18.6712 411 51817 452 2545 2.0 66.99 0.6509642479704317 9.65999984741211 152.73237568521128 168.6894895627707 8154-12703 0.6899999976158142 nan
8154 12705 40007 45.598159228 0.97929394383 0.0283309 0.469094 37.5617 8019340000.0 -20.2137 411 51817 453 2525 2.0 66.0 0.7139203377317583 9.9399995803833 291.00437217510284 271.7550557277225 8154-12705 2.640000104904175 nan
